"","id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","reviews_per_month","availability_365"
"4866",18947443,"Como en tu casa (How In Your Home )","Moratalaz","Marroquina",40.40998,-3.6499,"Private room",14,1,0.71,302
"4867",18956161,"Stylish Goya flat. Coqueto piso en Goya VT-7496","Salamanca","Goya",40.42845,-3.67723,"Entire home/apt",63,2,3.32,161
"4868",18957739,"PROSPERIDAD","Chamartín","Ciudad Jardín",40.44464,-3.67431,"Entire home/apt",57,12,0.49,91
"4869",18961127,"Cozy and Modern Room","Chamberí","Arapiles",40.4369,-3.70564,"Private room",74,2,0.22,365
"4870",18965295,"Apartamento a 3 estaciones de Atocha renfe","Puente de Vallecas","Numancia",40.4029,-3.6648,"Entire home/apt",54,4,0.45,9
"4871",18967799,"Room by metro+Breakfast+WiFi","Puente de Vallecas","Entrevías",40.38481,-3.67062,"Private room",18,3,3.41,360
"4872",18968700,"Room with Balcony by metro+Breakfast+Wifi","Puente de Vallecas","San Diego",40.38478,-3.66802,"Private room",20,3,1.7,365
"4873",18970842,"nice room in gorgeous attic. HabAtico con encanto","Centro","Cortes",40.41229,-3.69873,"Private room",14,90,0.13,0
"4874",18972777,"Vecinos de Picasso, apartamento céntrico Madrid","Centro","Embajadores",40.41156,-3.70464,"Entire home/apt",119,3,1.09,0
"4875",18974688,"Hab doble+baño privado muy céntrica","Arganzuela","Chopera",40.39724,-3.6993,"Private room",41,1,0.37,90
"4876",18980025,"Fantástico alojamiento en Diego de león","Salamanca","Guindalera",40.43826,-3.6681,"Private room",35,90,0.03,365
"4877",18982253,"Luxury & super new apartment in Av. America","Salamanca","Guindalera",40.43866,-3.67182,"Entire home/apt",225,1,0.04,0
"4878",18982814,"Habitación doble en Calle Ferraz","Moncloa - Aravaca","Argüelles",40.42749,-3.72025,"Private room",15,1,0,0
"4879",18985326,"Habitación Privada en Precioso Apartamento Madrid","Arganzuela","Chopera",40.39667,-3.69861,"Private room",30,2,0.85,365
"4880",18987550,"Atocha station - parking","Arganzuela","Palos de Moguer",40.4042,-3.69217,"Entire home/apt",78,7,1.33,0
"4881",18992195,"Exclusive apartment with garage in Lagasca XI","Salamanca","Castellana",40.43112,-3.685,"Entire home/apt",361,30,0,242
"4882",18993001,"Un apartamento con toda la esencia de Malasaña","Centro","Universidad",40.4267,-3.70953,"Entire home/apt",173,2,0.72,335
"4883",18993060,"Bright apartment in Madrid - Arganzuela","Arganzuela","Delicias",40.39339,-3.69142,"Entire home/apt",104,3,0.39,107
"4884",18993759,"B1 H Habitación Apartamento Nuevo y Moderno","Tetuán","Bellas Vistas",40.4495,-3.70722,"Private room",54,1,0,354
"4885",18995507,"Alojamiento para 3 al lado de Atocha","Centro","Embajadores",40.40988,-3.69694,"Entire home/apt",49,4,2.55,0
"4886",18996048,"Nuevo Apartamento Premium en Glorieta de Bilbao","Centro","Universidad",40.42887,-3.70391,"Entire home/apt",90,90,0,358
"4887",18997221,"Loft en Gran Via.","Centro","Universidad",40.42225,-3.70357,"Entire home/apt",95,1,2.89,269
"4888",18997835,"Habitación en plena malasaña","Centro","Universidad",40.42481,-3.70319,"Private room",36,1,0.06,0
"4889",19003056,"BRIGHT NEW LOFT in PEDRO ZEROLO","Centro","Justicia",40.42209,-3.69986,"Entire home/apt",69,1,0.94,0
"4890",19006238,"Loft Madrid","Tetuán","Berruguete",40.45873,-3.70501,"Entire home/apt",65,2,0.06,0
"4891",19011445,"Moderno apartamento en Plaza de España / Gran Vía","Moncloa - Aravaca","Argüelles",40.42494,-3.71319,"Entire home/apt",81,2,3.85,0
"4892",19013160,"Habitación cómoda 1 o 2 huéspedes","Moratalaz","Fontarrón",40.40226,-3.64447,"Private room",34,2,0.03,178
"4893",19013324,"Design apartment with 2 bdrs in the center. 2B.","Centro","Universidad",40.42486,-3.70906,"Entire home/apt",173,2,1.41,344
"4894",19013810,"Cozy studio-apt in the heart of Madrid - Huertas","Centro","Cortes",40.41077,-3.69531,"Entire home/apt",51,50,2.19,0
"4895",19016933,"Cozy studio in Chueca, Madrid","Centro","Justicia",40.42001,-3.69882,"Entire home/apt",64,2,0.06,0
"4896",19017959,"medium size room in the heart of madrid","Centro","Cortes",40.41457,-3.70144,"Private room",40,2,0.02,0
"4897",19023606,"Beautiful duplex in Madrid center","Centro","Justicia",40.42123,-3.70008,"Entire home/apt",89,1,1.08,104
"4898",19024403,"Fantastic B&B Center Madrid
near all tourist sites","Centro","Embajadores",40.41063,-3.70262,"Private room",22,2,1.45,360
"4899",19025557,"Double room in Chueca, with private bathroom F 14","Centro","Justicia",40.4229,-3.69972,"Private room",35,1,4.12,137
"4900",19027222,"Vintage apartment in Conde Duque & Malasaña","Centro","Universidad",40.42882,-3.70703,"Entire home/apt",69,2,0.24,0
"4901",19029616,"Fuencarral street room, private bathroom F 21","Centro","Universidad",40.42242,-3.70119,"Private room",34,1,4.25,139
"4902",19032059,"Beautiful Loft","Chamartín","Prosperidad",40.4407,-3.67763,"Entire home/apt",40,29,0,339
"4903",19032176,"San Vicente","Barajas","Timón",40.47942,-3.59743,"Shared room",50,1,0,0
"4904",19033719,"Casco Historico, Madrid Centro","Centro","Palacio",40.41307,-3.70918,"Entire home/apt",61,2,4.61,161
"4905",19033953,"Cozy comics apartment in Madrid downtown","Centro","Embajadores",40.40996,-3.70178,"Entire home/apt",31,2,1.53,213
"4906",19035097,"Apartamento en Las Ventas","Salamanca","Fuente del Berro",40.4293,-3.6641,"Entire home/apt",70,2,0.06,0
"4907",19035830,"Piso en el corazón de Madrid","Chamberí","Trafalgar",40.43089,-3.70366,"Private room",37,2,0.96,365
"4908",19036745,"Cozy and Quiet 2BR Apt in Sol","Centro","Sol",40.41563,-3.70491,"Entire home/apt",85,3,0.07,0
"4909",19043049,"Buhardilla en Chueca","Centro","Justicia",40.42386,-3.69759,"Entire home/apt",260,1,0.08,0
"4911",19046530,"I HAVE ALL YOU WANT, YOU'LL COME BACK :)","Centro","Palacio",40.41244,-3.71161,"Entire home/apt",76,2,2.91,319
"4912",19047326,"Greate Double Private Room in Madrid Center","Centro","Universidad",40.42607,-3.71046,"Private room",40,1,0.04,0
"4913",19048458,"Double room in Chueca, with private bathroom F 09","Centro","Universidad",40.42264,-3.70185,"Private room",34,1,5.49,107
"4914",19049267,"Beautiful spacious apartment in central Madrid","Centro","Cortes",40.41502,-3.69868,"Entire home/apt",126,7,0.22,0
"4915",19050255,"Madrid centro. Malasaña/Chueca","Centro","Universidad",40.423,-3.70398,"Entire home/apt",190,5,0.57,65
"4916",19050549,"Habitación individual, super céntrica.","Centro","Embajadores",40.41052,-3.70578,"Private room",46,2,0.06,365
"4917",19051941,"Cozy private room with breakfast included","Retiro","Ibiza",40.42118,-3.67611,"Private room",38,3,0.02,0
"4918",19052185,"Double Room in Chueca for Madrid World Pride","Centro","Justicia",40.4222,-3.69687,"Private room",120,2,0,0
"4919",19054737,"Plaza de Castilla","Tetuán","Castillejos",40.45765,-3.6992,"Private room",60,2,0,0
"4920",19054913,"Fabulous apartment in the heart of Chueca, Madrid","Centro","Justicia",40.42433,-3.69883,"Entire home/apt",91,2,0.94,180
"4921",19060616,"DOBO HOMES RELATORES 4 HABITACIONES","Centro","Embajadores",40.4124,-3.70182,"Entire home/apt",223,1,1.8,3
"4922",19060650,"BRIGHT NEW LOFT in INFANTAS STREET","Centro","Justicia",40.42143,-3.69944,"Entire home/apt",59,1,0.77,0
"4923",19061504,"Double room in Chueca, with private bathroom F 05","Centro","Justicia",40.42428,-3.69978,"Private room",35,1,3.45,104
"4924",19061757,"Fuencarral street room, private bathroom F 27","Centro","Justicia",40.42408,-3.7001,"Private room",34,1,3.77,138
"4925",19062449,"Habitación acogedora en zona tranquila y familiar","Moratalaz","Fontarrón",40.40068,-3.64752,"Private room",20,2,2.09,0
"4926",19063134,"Double room in Chueca, with private bathroom F 08","Centro","Universidad",40.42301,-3.7019,"Private room",35,1,4.12,105
"4927",19065078,"Nuevo y exclusivo centro de madrid argüelles 2 hab","Moncloa - Aravaca","Argüelles",40.43135,-3.71811,"Entire home/apt",70,5,0.11,319
"4928",19065350,"Nice apartment with two patios","Salamanca","Castellana",40.43644,-3.68302,"Entire home/apt",120,30,0,349
"4929",19067737,"A. Habitación Privada Centro de Madrid","Centro","Embajadores",40.41151,-3.70337,"Private room",35,2,0.04,0
"4930",19069869,"Habitación acogedora individual II en Madrid","Moncloa - Aravaca","Valdezarza",40.46866,-3.72181,"Private room",19,2,0.47,226
"4931",19077473,"Casa Bolero","Arganzuela","Chopera",40.39842,-3.69841,"Private room",35,2,0.47,0
"4932",19078457,"Double room with balcony in Atocha","Arganzuela","Palos de Moguer",40.40568,-3.69276,"Private room",50,1,2.8,157
"4933",19078962,"PEQUEÑO ESTUDIO EN SOL, MADRID","Centro","Sol",40.41976,-3.70093,"Entire home/apt",52,2,0.66,0
"4934",19079971,"Apartamento Chueca/Malasaña","Centro","Universidad",40.42373,-3.70417,"Entire home/apt",70,3,1.34,179
"4935",19082345,"Cosy apartment - Plaza Callao + Gran Via","Centro","Universidad",40.42064,-3.70609,"Entire home/apt",59,2,0,0
"4936",19085474,"Apartamento acogedor y luminoso en Lavapiés","Centro","Embajadores",40.41132,-3.70081,"Entire home/apt",39,20,0.02,0
"4937",19089558,"Piso acogedor en el retiro","Retiro","Ibiza",40.41926,-3.6771,"Entire home/apt",150,2,0,0
"4938",19090168,"Double room in madrid center (Plaza sol) 3","Centro","Sol",40.41778,-3.70381,"Private room",22,28,0.48,0
"4939",19090428,"Double room with balcony towards Plaza de Sol (1)","Centro","Sol",40.41575,-3.70339,"Private room",19,5,0.21,350
"4940",19090655,"Double room in Madrid Center, Calle Gran Via (3)","Centro","Justicia",40.42013,-3.70111,"Private room",17,20,0.32,1
"4941",19090724,"Double room in Madrid center(Sol) 2","Centro","Sol",40.41691,-3.70394,"Private room",20,3,0.26,0
"4942",19090887,"Triple room in madrid center (sol) 5","Centro","Sol",40.4174,-3.7038,"Private room",27,15,0.11,1
"4943",19094004,"A Bohemian Shelter - Spazio","Centro","Cortes",40.41423,-3.7003,"Private room",41,1,1.64,0
"4944",19095067,"Heart of Chueca","Centro","Justicia",40.42328,-3.69492,"Entire home/apt",153,2,0.02,0
"4945",19095342,"Bright and centric. Visit Madrid waking. Wifi","Centro","Palacio",40.40858,-3.71153,"Entire home/apt",38,2,4.27,85
"4946",19097150,"Exclusive apartment with 2 bdrs in Malasaña. 3B.","Centro","Universidad",40.42716,-3.70733,"Entire home/apt",173,2,1.02,257
"4947",19097752,"Bright apartment with 2 bdrms in city center. 3A.","Centro","Universidad",40.42671,-3.70742,"Entire home/apt",173,2,0.3,335
"4948",19097817,"Bohardilla privada con encanto","Fuencarral - El Pardo","El Pardo",40.52014,-3.77448,"Private room",49,1,0.5,90
"4949",19098680,"Great 2 bdrms apartment in the city center. 4B.","Centro","Universidad",40.42497,-3.70947,"Entire home/apt",173,2,0.09,354
"4950",19104310,"Cozy room in down town Calle Gran Via","Centro","Universidad",40.42064,-3.70297,"Private room",19,28,0.23,364
"4951",19108736,"Private rooms José Ortega y Gasset Street","Salamanca","Lista",40.43146,-3.67852,"Private room",17,45,0.09,0
"4952",19108940,"Rent Room Downtown MADRID","Salamanca","Lista",40.42937,-3.67796,"Private room",20,4,0.11,178
"4953",19109336,"White and Wood","Centro","Palacio",40.41129,-3.70916,"Entire home/apt",51,1,5.73,128
"4955",19109490,"Toledino Silver Apartment - Barrio La Latina","Centro","Palacio",40.4117,-3.70856,"Entire home/apt",82,2,3.86,133
"4956",19111892,"Completely renewed design apartment","Chamartín","Castilla",40.4715,-3.68581,"Entire home/apt",150,1,0.36,89
"4957",19112582,"Alojamiento tranquilo con desayuno","Chamartín","Castilla",40.47035,-3.67643,"Private room",27,1,1.99,75
"4958",19112671,"Plaza Mayor a Plenitud entre Botoneras y Gerona","Centro","Sol",40.41717,-3.70644,"Entire home/apt",64,2,3.06,156
"4960",19113667,"Bright, Lovely And Perfect Apartment","Centro","Cortes",40.41176,-3.69557,"Entire home/apt",48,1,4.78,344
"4961",19116903,"Double Room & Private Bathroom/Near Sol","Centro","Embajadores",40.4114,-3.70033,"Private room",31,2,0.02,0
"4962",19117571,"Típica corrala madrileña, acogedora y tranquila","Chamberí","Almagro",40.4375,-3.6995,"Private room",11,2,0.04,0
"4963",19117980,"LIGHT, SPACIOUS AND WELL LOCATED HOUSE & BREAKFAST","Centro","Embajadores",40.41165,-3.70137,"Private room",46,2,0.15,0
"4964",19118294,"Piso en Chamberí","Chamberí","Rios Rosas",40.44439,-3.70113,"Private room",110,2,0,364
"4965",19118395,"BRIGHT STUDIO WITH POOL IN SALAMANCA DISTRICT","Salamanca","Lista",40.4331,-3.67351,"Entire home/apt",70,7,3.57,222
"4966",19119584,"A Bohemian Shelter - Magazine","Centro","Cortes",40.41432,-3.70228,"Private room",36,1,0.69,0
"4967",19119610,"A Bohemian Shelter - Karland","Centro","Cortes",40.41424,-3.70203,"Private room",39,1,1.56,0
"4968",19120060,"Cozy flat for a couple + wifi + computer","Puente de Vallecas","Numancia",40.40094,-3.66513,"Entire home/apt",30,3,0.15,0
"4969",19120463,"Pequeña, pero bonita/Small but cute room","Centro","Palacio",40.41902,-3.70871,"Private room",70,1,0,89
"4971",19125155,"Encantadora y tranquila habitación","Fuencarral - El Pardo","Pilar",40.4788,-3.70672,"Private room",25,1,0.61,1
"4972",19125611,"Awesome appartment in the center of Madrid !","Centro","Palacio",40.40984,-3.70956,"Entire home/apt",75,2,0.23,0
"4973",19128455,"Modern flat, Madrid","Salamanca","Castellana",40.4305,-3.68672,"Entire home/apt",140,3,0.17,29
"4974",19128627,"Apartamento San Bartolome - CHUECA (Madrid)","Centro","Justicia",40.42198,-3.6996,"Entire home/apt",110,2,0,0
"4976",19129261,"Espacioso apartamento en Centro Colón Madrid","Centro","Justicia",40.42527,-3.69205,"Entire home/apt",103,1,0.31,0
"4977",19130890,"La otra galería madrid lavapies apartament studio","Centro","Embajadores",40.41,-3.7019,"Entire home/apt",65,2,2.04,6
"4978",19134734,"Piso acogedor con terraza en el centro de Madrid","Chamberí","Trafalgar",40.43075,-3.70392,"Private room",25,2,0.04,0
"4979",19135262,"habitación doble","Chamberí","Vallehermoso",40.44516,-3.71096,"Private room",49,2,0.04,89
"4980",19138077,"Apartamento río 39","Arganzuela","Imperial",40.41115,-3.72059,"Entire home/apt",70,1,0.06,0
"4981",19138293,"Habitación privada en Madrid Goya para 2 Personas","Salamanca","Goya",40.42768,-3.67927,"Private room",44,2,1.07,0
"4982",19139140,"loft downtown","Centro","Universidad",40.42575,-3.704,"Entire home/apt",86,3,0.05,294
"4983",19141243,"Beautiful bright duplex in Reina Sofia Museum Area","Centro","Embajadores",40.4099,-3.69809,"Entire home/apt",80,5,3.45,1
"4984",19141293,"The Garden of Eden Apartment","Centro","Palacio",40.41281,-3.70893,"Entire home/apt",50,30,0.26,132
"4985",19147255,"Apartamento Madrid Centro","Centro","Embajadores",40.4083,-3.69992,"Entire home/apt",85,1,0.21,0
"4986",19147632,"Madrid in Style - Double room for 1 or 2 people","Chamartín","Prosperidad",40.44024,-3.67666,"Private room",38,2,0.8,0
"4987",19150801,"Modernos apartamento en Gran Vía con WIFI","Centro","Universidad",40.42126,-3.7063,"Entire home/apt",241,1,0.33,0
"4988",19151822,"Casa plaza mayor","Centro","Sol",40.41428,-3.70726,"Entire home/apt",100,6,0,0
"4989",19152675,"Chueca Single Room - Central Madrid","Centro","Justicia",40.422,-3.69773,"Private room",20,2,0.02,0
"4990",19153193,"Cute and super bright apartment in Hermosilla II","Salamanca","Recoletos",40.42557,-3.68399,"Entire home/apt",155,30,0,256
"4991",19153994,"Quiet apartment in G.Díaz Porlier II","Salamanca","Goya",40.42846,-3.67651,"Entire home/apt",155,30,0.05,256
"4992",19154355,"Amazing 1 bed. penthouse with terrace - R.Rosas I","Chamberí","Rios Rosas",40.4428,-3.70184,"Entire home/apt",200,30,0,285
"4993",19155053,"Dúplex pleno centro Madrid Metro: Callao/Sol/ópera","Centro","Sol",40.41896,-3.70367,"Entire home/apt",78,5,0.69,31
"4994",19156049,"Bed and breakfast 1 -2 personas (solo mujeres )","Ciudad Lineal","San Juan Bautista",40.44991,-3.66208,"Private room",29,2,0.34,0
"4995",19158037,"Habitación Plaza de Opera","Centro","Palacio",40.4185,-3.71003,"Private room",40,2,0.02,0
"4996",19158406,"WONDERFUL COZY MALASAÑA CENTRAL","Centro","Universidad",40.42881,-3.7057,"Entire home/apt",58,2,0.42,0
"4997",19159792,"Cozy large room Gran Via","Centro","Cortes",40.41919,-3.69938,"Private room",18,25,0.13,364
"4998",19159921,"Alquiler estudio en la latina","Centro","Palacio",40.40912,-3.71051,"Entire home/apt",25,2,3.88,31
"4999",19160002,"Habitación privada","Chamartín","El Viso",40.44682,-3.67815,"Private room",26,1,0,0
"5000",19160159,"Double room in Madrid center(Sol) 4","Centro","Sol",40.41699,-3.70167,"Private room",17,25,0.15,90
"5001",19166987,"Latina Deluxe","Centro","Embajadores",40.41219,-3.70618,"Entire home/apt",76,1,0.57,0
"5002",19168256,"Apartamento con terraza y piscina en Madrid","Ciudad Lineal","Concepción",40.44212,-3.64493,"Entire home/apt",60,5,0.22,265
"5004",19171638,"Cozy room / Habitacion acogedora","Puente de Vallecas","Palomeras Sureste",40.39182,-3.64106,"Private room",16,5,0.21,179
"5005",19171914,"Modern 2 bedroom apartment with patio, Velazquez","Salamanca","Castellana",40.43713,-3.68453,"Entire home/apt",180,30,0,364
"5006",19172108,"Double room/Habitación Doble","Puente de Vallecas","Portazgo",40.39151,-3.64316,"Private room",25,4,0.11,178
"5007",19172122,"Bright & Stylish 2BD 2BTH - CITY CENTRE","Centro","Embajadores",40.41068,-3.69867,"Entire home/apt",121,1,2.71,365
"5008",19172432,"Nice apartment in Cascorro, La Latina","Centro","Embajadores",40.40981,-3.70788,"Entire home/apt",41,2,4.41,0
"5009",19172641,"Habitación tranquila y acogedora en Chamberí","Chamberí","Vallehermoso",40.44651,-3.7054,"Private room",30,2,0.04,0
"5010",19175300,"Atocha Corner - Barrio de las Letras","Centro","Cortes",40.41294,-3.69993,"Entire home/apt",173,1,2.3,261
"5011",19175302,"Atocha Boutique - Barrio de las Letras","Centro","Cortes",40.41294,-3.69993,"Entire home/apt",208,1,0.25,346
"5012",19175717,"Casa Tita Coco-Lita. Luminosa y tranquila","Centro","Cortes",40.41083,-3.69494,"Entire home/apt",82,2,1.76,160
"5013",19176012,"Habitación en zona tranquila, bien comunicado","Usera","Orcasitas",40.37055,-3.71618,"Private room",28,1,2.48,73
"5014",19176547,"Lovely private room near the City Centre","Tetuán","Cuatro Caminos",40.44883,-3.70131,"Private room",32,1,0.52,0
"5015",19181164,"Lovely studio in the hart of Madrid","Centro","Sol",40.41481,-3.70411,"Entire home/apt",54,2,0.22,0
"5016",19185703,"Piso amplio y luminoso con vistas Parque de Berlín","Chamartín","Ciudad Jardín",40.44891,-3.67494,"Entire home/apt",85,1,0.49,2
"5017",19187246,"Casa en Madrid centro","Centro","Cortes",40.4133,-3.69629,"Entire home/apt",100,2,1.09,1
"5018",19188016,"Bed and Breakfast at Lilo's home in Lavapiés :)","Centro","Embajadores",40.40876,-3.70178,"Private room",100,1,0,0
